Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,promotion_velocity,workload_score,compensation_ratio,Attrition
32,2,374,1,25,4,1,1,1,87,3,1,2,4,2,2795,18016,1,1,24,4,3,0,1,2,1,1,0,0,1,99999.99999999999,7,0.9684684684684685,1
29,2,1086,1,7,1,3,1,0,62,2,1,2,4,0,2532,6054,6,0,14,3,3,3,8,5,3,4,3,0,3,399999.99999999994,1,0.8773388773388774,0
44,2,661,1,9,2,1,2,1,61,3,1,6,1,1,2559,7508,1,1,13,3,4,0,8,0,3,8,7,7,1,1.142855510206414,5,0.8862337662337663,0
28,2,821,2,5,4,3,1,1,98,3,2,7,4,2,4908,24252,1,0,14,3,2,0,4,3,3,4,2,0,2,399999.99999999994,1,0.7876745305729418,0
58,1,781,1,2,1,1,4,1,57,2,1,2,4,0,2380,13384,9,1,14,3,4,1,3,3,2,1,0,0,0,99999.99999999999,6,0.8246708246708246,1
43,2,177,1,8,3,1,1,0,55,3,2,4,2,0,4765,23814,4,0,21,4,3,1,4,2,4,1,0,0,0,99999.99999999999,0,0.7391034589731658,0
20,2,500,2,2,3,3,3,0,49,2,1,8,3,2,2044,22052,1,0,13,3,4,0,2,3,2,2,2,0,2,199999.99999999997,2,0.7925552539744087,1
21,2,1427,1,18,1,4,4,0,65,3,1,6,4,2,2693,8870,1,0,19,3,1,0,1,3,2,1,0,0,0,99999.99999999999,2,0.9326406926406926,1
36,2,1425,1,14,1,1,3,1,68,3,2,0,4,1,6586,4821,0,1,17,3,1,1,17,2,2,16,8,4,11,3.9999900000250004,6,0.9669652033475261,0
47,2,1454,2,2,4,1,4,0,65,2,1,8,4,2,3294,13137,1,1,18,3,1,0,3,3,2,3,2,1,2,2.9999700002999967,6,1.27723924001551,0
22,2,617,1,3,1,1,2,0,34,3,2,4,3,1,4171,10022,0,1,19,3,1,1,4,3,4,3,2,0,2,300000.0,4,0.646967581821002,1
41,2,1085,1,2,4,1,2,0,57,1,1,2,4,0,2778,17725,4,1,13,3,3,1,10,1,2,7,7,1,0,6.999930000699993,6,0.9625779625779626,1
28,2,995,1,9,3,3,3,0,77,3,1,6,3,0,2377,9834,5,0,18,3,2,1,6,2,3,2,2,2,2,0.9999950000249999,1,0.8232034632034632,0
39,2,1122,1,6,3,3,4,1,70,3,1,2,1,1,2404,4303,7,1,21,4,4,0,8,2,1,2,2,2,2,0.9999950000249999,7,0.832986832986833,1
27,2,618,1,4,3,1,2,0,76,3,1,6,3,2,2318,17808,1,0,19,3,3,0,1,2,3,1,1,0,0,99999.99999999999,1,0.8027705627705628,0
34,2,546,1,10,3,1,2,1,83,3,1,2,2,0,2008,6896,1,0,14,3,2,2,1,3,3,1,0,1,0,0.9999900000999989,1,0.6957726957726957,0
42,2,462,2,14,2,3,3,0,68,2,2,7,3,2,6244,7824,7,0,17,3,1,0,10,6,3,5,4,0,3,499999.99999999994,1,1.0020863424811426,0
33,2,1198,1,1,4,4,3,1,100,2,1,6,1,2,2799,3339,3,1,11,3,2,0,6,1,3,3,2,0,2,300000.0,5,0.9693506493506493,0
58,2,1272,1,5,3,5,3,0,37,2,3,0,2,0,10552,9255,2,1,13,3,4,1,24,3,3,6,0,0,4,600000.0,5,1.5492585523418,0
31,2,154,2,7,4,1,2,1,41,2,1,8,3,1,2329,11737,3,0,15,3,2,0,13,2,4,7,7,5,2,1.3999972000056,0,0.9030632027917798,0
35,2,1137,1,21,1,1,4,0,51,3,2,0,4,1,4014,19170,1,1,25,4,4,1,10,2,1,10,6,0,7,999999.9999999999,7,0.589340772280135,0
49,2,527,1,8,2,4,1,0,51,3,3,2,2,1,7403,22477,4,0,11,3,3,1,29,3,2,26,9,1,7,25.99974000259997,2,2.5651420651420653,0
48,2,1469,1,20,4,3,4,1,51,3,1,6,3,1,2259,5543,4,0,17,3,1,2,13,2,2,0,0,0,0,0.0,2,0.7823376623376623,0
31,0,1188,2,20,2,2,4,0,45,3,2,7,3,1,6932,24406,1,0,13,3,4,1,9,2,2,9,8,0,0,899999.9999999999,2,1.1125020060985396,0
36,2,188,1,7,4,4,2,1,65,3,1,6,4,2,4678,23293,2,0,18,3,3,0,8,6,3,6,2,0,1,600000.0,1,1.62008658008658,0
38,2,1333,1,1,3,5,4,0,80,3,3,5,1,1,13582,16292,1,0,13,3,2,1,15,3,3,15,12,5,11,2.9999940000120002,1,0.8226529376135675,0
32,0,1184,1,1,3,1,3,0,70,2,1,2,2,1,2332,3974,6,0,20,4,3,0,5,3,3,3,0,0,2,300000.0,1,0.808038808038808,0
25,2,867,2,19,2,2,3,1,36,2,1,8,2,1,2413,18798,1,1,18,3,3,3,1,2,3,1,0,0,0,99999.99999999999,5,0.9356339666537418,1
40,2,658,2,10,4,2,1,1,67,2,3,7,2,0,9705,20652,2,0,12,3,2,1,11,2,2,1,0,0,0,99999.99999999999,2,1.5575349061145884,0
26,1,1283,2,1,3,3,3,1,52,2,2,7,1,2,4294,11148,1,0,12,3,2,0,7,2,3,7,7,0,7,700000.0,1,0.6891349703097416,0
41,2,263,1,6,3,3,4,1,59,3,1,2,1,2,4721,3119,2,1,13,3,3,0,20,3,3,18,13,2,17,8.999955000224999,5,1.635828135828136,0
36,2,938,1,2,4,3,3,1,79,3,1,2,3,2,2519,12287,4,0,21,4,3,0,16,6,3,11,8,3,9,3.666654444485185,1,0.8728343728343728,0
19,2,419,2,21,3,4,4,1,37,2,1,8,2,2,2121,9947,1,1,13,3,2,0,1,3,4,1,0,0,0,99999.99999999999,4,0.8224117875145405,1
20,2,129,1,4,3,5,1,1,84,3,1,2,1,2,2973,13008,1,0,19,3,2,0,1,2,3,1,0,0,0,99999.99999999999,1,1.0301455301455302,1
31,2,616,1,12,3,3,4,0,41,3,2,0,4,1,5855,17369,0,1,11,3,3,2,10,2,1,9,7,8,5,1.124998593751758,7,0.8596388195565996,0
40,1,1469,1,9,4,3,4,1,35,3,1,6,2,0,3617,25063,8,1,14,3,4,1,3,2,3,1,1,0,0,99999.99999999999,5,1.2526406926406926,0
32,2,498,1,3,4,3,3,0,93,3,2,4,1,1,6725,13554,1,0,12,3,3,1,8,2,4,8,7,6,3,1.333331111114815,0,1.0431208313944471,0
36,2,530,2,3,1,1,3,1,51,2,3,7,4,1,10325,5518,1,1,11,3,1,1,16,6,3,16,7,3,7,5.333315555614814,5,1.6570373936767775,1
33,2,1069,1,1,3,1,2,0,42,2,2,0,4,2,6949,12291,0,0,14,3,1,0,6,3,3,5,0,1,4,4.999950000499995,1,1.0202613419468507,0
37,2,625,2,1,4,1,1,1,46,2,3,7,3,1,10609,14922,5,0,11,3,3,0,17,2,1,14,1,11,7,1.2727261157035312,3,1.7026159524955866,1
45,0,805,1,4,2,1,3,1,57,3,2,2,2,1,4447,23163,1,0,12,3,2,0,9,5,2,9,7,0,8,899999.9999999999,2,1.540887040887041,0
29,1,1404,2,20,3,5,3,0,84,3,1,8,4,1,2157,18203,1,0,15,3,2,1,3,5,3,3,1,0,2,300000.0,1,0.8363706863125242,0
35,2,1219,2,18,3,3,3,0,86,3,2,7,3,1,4601,6179,1,0,16,3,2,0,5,3,3,5,2,1,0,4.999950000499995,1,0.7384047504413417,0
52,2,1053,1,1,2,1,4,1,70,3,4,3,4,1,17099,13829,2,0,15,3,2,1,26,2,2,9,8,7,8,1.2857124489822158,2,0.9796327594603111,0
58,2,289,1,2,3,5,4,1,51,3,1,6,3,2,2479,26227,4,0,24,4,1,0,7,4,3,1,0,0,0,99999.99999999999,1,0.8585281385281385,1
53,2,1376,2,2,2,3,3,1,45,3,4,3,3,0,14852,13938,6,0,13,3,3,1,22,3,4,17,13,15,2,1.1333325777782814,0,0.8508980492136698,0
30,2,231,2,8,2,4,3,1,62,3,3,7,3,0,7264,9977,5,0,11,3,1,1,10,2,4,8,4,7,7,1.142855510206414,0,1.1657839833092603,0
38,0,152,2,10,3,5,3,0,85,3,2,7,4,2,5666,19899,1,1,13,3,2,0,6,1,3,5,3,1,3,4.999950000499995,5,0.9093243460118761,0
35,2,882,2,3,4,1,4,1,92,3,3,7,4,0,7823,6812,6,0,13,3,2,1,12,2,3,10,9,0,8,999999.9999999999,1,1.2554967099983951,0
39,2,903,2,2,5,1,1,1,41,4,3,7,3,2,7880,2560,0,0,18,3,4,0,9,3,3,8,7,0,7,799999.9999999999,1,1.2646445193387899,0
40,0,1479,2,24,3,1,2,0,100,4,4,7,2,2,13194,17071,4,1,16,3,4,0,22,2,2,1,0,0,0,99999.99999999999,6,2.117477130476649,1
47,1,1379,1,16,4,3,3,1,64,4,2,4,3,0,5067,6759,1,1,19,3,3,0,20,3,4,19,10,2,7,9.499952500237498,4,0.7859469520707306,0
36,0,1229,2,8,4,5,1,1,84,3,2,7,4,0,5079,25952,4,0,13,3,4,2,12,3,3,7,7,0,7,700000.0,1,0.8151179585941262,0
31,0,335,1,9,2,3,3,1,46,2,1,6,1,2,2321,10322,0,1,22,4,1,0,4,0,3,3,2,1,2,2.9999700002999967,5,0.8038095238095239,1
33,0,722,2,17,3,1,4,1,38,3,4,3,3,2,17444,20489,1,0,11,3,4,0,10,2,3,10,8,6,0,1.6666638888935186,1,0.9993984359334269,0
29,2,906,1,10,3,1,4,0,92,2,1,6,1,2,2404,11479,6,1,20,4,3,0,3,5,3,0,0,0,0,0.0,5,0.8325541125541126,1
33,2,461,1,13,1,1,2,0,53,3,1,6,4,2,3452,17241,3,0,18,3,1,0,5,4,3,3,2,0,2,300000.0,1,1.1954978354978354,0
45,2,974,1,1,4,3,4,0,91,3,1,2,4,0,2270,11005,3,0,14,3,4,2,8,2,3,5,3,0,2,499999.99999999994,1,0.7865557865557865,0
50,2,1126,1,1,2,3,4,1,66,3,4,5,4,0,17399,6615,9,0,22,4,3,1,32,1,2,5,4,1,3,4.999950000499995,2,1.0538461538461539,0
33,1,827,1,1,4,4,3,0,84,4,2,0,2,1,5488,20161,1,1,13,3,1,1,6,2,3,6,5,1,2,5.999940000599993,5,0.8057553956834532,0
41,1,840,1,9,3,3,1,1,64,3,5,5,3,0,19419,3735,2,0,17,3,2,1,21,2,4,18,16,0,11,1799999.9999999998,0,1.1761962447001817,0
27,2,1134,1,16,4,5,3,0,37,3,1,2,2,1,2811,12086,9,0,14,3,2,1,4,2,3,2,2,2,2,0.9999950000249999,1,0.974012474012474,0
45,0,248,1,23,2,1,4,1,42,3,2,2,1,1,3633,14039,1,1,15,3,3,1,9,2,3,9,8,0,8,899999.9999999999,5,1.2588357588357588,0
47,2,955,2,4,2,1,4,0,83,3,2,7,4,2,4163,8571,1,1,17,3,3,0,9,0,3,9,0,0,7,899999.9999999999,5,0.6681110576151501,0
30,2,138,1,22,3,1,1,0,48,3,1,6,3,1,2132,11539,4,1,11,3,2,0,7,2,3,5,2,0,1,499999.99999999994,5,0.7383549783549783,1
50,2,939,1,24,3,1,4,1,95,3,4,4,3,1,13973,4161,3,1,18,3,4,1,22,2,3,12,11,1,5,11.999880001199987,5,2.167364665736001,0
38,1,1391,1,10,1,3,3,1,66,3,1,6,3,1,2684,12127,0,0,17,3,2,1,3,0,2,2,1,0,2,199999.99999999997,2,0.9295238095238095,0
46,2,566,1,7,2,3,4,1,75,3,3,4,3,0,10845,24208,6,0,13,3,2,1,13,3,3,8,7,0,7,799999.9999999999,1,1.682177757096324,0
24,2,1206,1,17,1,3,4,0,41,2,2,4,3,0,4377,24117,1,0,15,3,2,2,5,6,3,4,2,3,2,1.3333288889037036,1,0.6789204281060959,0
35,2,622,1,14,4,4,3,1,39,2,1,2,2,0,3743,10074,1,1,24,4,4,1,5,2,1,4,2,0,2,399999.99999999994,7,1.296950796950797,1
31,1,853,1,1,1,1,3,0,96,3,2,4,1,1,4148,11275,1,0,12,3,3,1,4,1,3,4,3,0,3,399999.99999999994,1,0.6434000310221809,0
18,0,287,1,5,2,1,2,1,73,3,1,6,4,2,1051,13493,1,0,15,3,4,0,0,2,3,0,0,0,0,0.0,1,0.36398268398268396,0
54,2,1441,1,17,3,5,3,0,56,3,3,4,3,1,10739,13943,8,0,11,3,3,1,22,2,3,10,7,0,8,999999.9999999999,1,1.6657360012408873,0
35,2,583,1,25,4,3,3,0,57,3,3,0,3,0,10388,6975,1,1,11,3,3,1,16,3,2,16,10,10,1,1.5999984000016,6,1.525179856115108,0
30,2,153,1,8,2,1,2,0,73,4,3,5,1,1,11416,17802,0,1,12,3,3,3,9,4,2,8,7,1,7,7.9999200007999915,6,0.6914597213809812,0
20,2,1097,1,11,3,3,4,0,98,2,1,6,1,2,2600,18275,1,1,15,3,1,0,1,2,3,1,0,0,0,99999.99999999999,5,0.9004329004329005,1
30,1,109,1,5,3,3,2,0,60,3,1,2,2,2,2422,25725,0,0,17,3,1,0,4,3,3,3,2,1,2,2.9999700002999967,1,0.8392238392238393,1
26,2,1066,1,2,2,3,4,1,32,4,2,4,4,1,5472,3334,1,0,12,3,2,0,8,2,3,8,7,1,3,7.9999200007999915,1,0.8487668683108422,0
22,2,217,1,8,1,1,2,1,94,1,1,2,1,1,2451,6881,1,0,15,3,1,1,4,3,2,4,3,1,1,3.9999600003999958,2,0.8492723492723493,0
48,2,277,1,6,3,1,1,1,97,2,2,0,3,2,4240,13119,2,0,13,3,4,0,19,0,3,2,2,2,2,0.9999950000249999,1,0.6225223902510645,0
48,2,1355,1,4,4,1,3,1,78,2,3,0,3,2,10999,22245,7,0,14,3,2,0,27,3,3,15,11,4,8,3.749990625023438,1,1.6148876816913815,0
41,2,549,1,7,2,3,4,0,42,3,2,4,3,2,5003,23371,6,0,14,3,2,0,8,6,3,2,2,2,1,0.9999950000249999,1,0.7760198541957499,0
39,2,466,1,1,1,1,4,0,65,2,4,4,4,1,12742,7060,1,0,16,3,3,1,21,3,3,21,6,11,8,1.9090891735552968,1,1.976423142546921,0
27,2,1055,1,2,4,1,1,0,47,3,2,4,4,1,4227,4658,0,0,18,3,2,1,4,2,3,3,2,2,2,1.4999925000374998,1,0.65565379246161,0
35,2,802,1,10,3,4,2,1,45,3,1,2,4,0,3917,9541,1,0,20,4,1,1,3,4,2,3,2,1,2,2.9999700002999967,2,1.3572418572418572,0
42,2,265,2,5,2,2,4,1,90,3,5,3,3,1,18303,7770,6,0,13,3,2,0,21,3,4,1,0,0,0,99999.99999999999,0,1.048612105760692,0
50,2,804,1,9,3,1,1,1,64,3,1,2,4,1,2380,20165,4,0,18,3,2,0,8,5,3,1,0,0,0,99999.99999999999,1,0.8246708246708246,0
59,2,715,1,2,3,1,3,0,69,2,4,4,4,2,13726,21829,3,1,13,3,1,0,30,4,3,5,3,4,3,1.2499968750078125,5,2.129052272374748,0
37,2,1141,1,11,2,3,1,0,61,1,2,0,2,1,4777,14382,5,0,15,3,1,0,15,2,1,1,0,0,0,99999.99999999999,3,0.7013654382616356,1
55,1,135,1,18,4,3,3,1,62,3,2,0,2,1,6385,12992,3,1,14,3,4,2,17,3,3,8,7,6,7,1.333331111114815,5,0.9374541183379826,0
41,0,247,1,7,1,1,2,0,55,1,5,5,3,0,19973,20284,1,0,22,4,2,2,21,3,3,21,16,5,10,4.1999916000168005,1,1.2097516656571774,0
38,2,1035,2,3,4,1,2,1,42,3,2,7,4,2,6861,4981,8,1,12,3,3,0,19,1,3,1,0,0,0,99999.99999999999,5,1.1011073663938373,0
26,0,265,2,29,2,3,2,1,79,1,2,7,1,2,4969,21813,8,0,18,3,4,0,7,6,3,2,2,2,2,0.9999950000249999,1,0.7974642914459958,1
52,2,266,2,2,1,2,1,0,57,1,5,3,4,1,19845,25846,1,0,15,3,4,1,33,3,3,32,14,6,9,5.33332444445926,1,1.1369560858231402,1
44,2,1448,2,28,3,3,4,0,53,4,4,7,4,1,13320,11737,3,1,18,3,3,1,23,2,3,12,11,11,11,1.0909080991744553,5,2.1376986037554166,0
50,0,145,2,1,3,1,4,0,95,3,2,7,3,1,6347,24920,0,0,12,3,1,1,19,3,3,18,7,0,13,1799999.9999999998,1,1.0186165944471193,0
36,2,885,1,16,4,1,3,0,43,4,1,2,1,2,2743,8269,1,0,16,3,3,0,18,1,3,17,13,15,14,1.1333325777782814,1,0.9504504504504504,1
39,1,945,1,22,3,3,4,0,82,3,3,4,1,2,10880,5083,1,1,13,3,3,0,21,2,3,21,6,2,8,10.499947500262499,5,1.687606638746704,0
33,0,1038,2,8,1,1,2,0,88,2,1,8,4,2,2342,21437,0,0,19,3,4,0,3,2,2,2,2,2,2,0.9999950000249999,2,0.9081039162466072,0
45,2,1234,2,11,2,1,4,0,90,3,4,3,4,1,17650,5404,3,0,13,3,2,1,26,4,4,9,3,1,1,8.999910000899991,0,1.0112005500014323,0
32,0,1109,1,29,4,3,4,0,69,3,1,2,3,2,4025,11135,9,0,12,3,2,0,10,2,3,8,7,7,7,1.142855510206414,1,1.3946638946638947,0
34,2,216,2,1,4,2,2,1,75,4,2,7,4,0,9725,12278,0,0,11,3,4,1,16,2,2,15,1,0,9,1499999.9999999998,2,1.5607446637778848,0
59,2,1089,2,1,2,5,2,1,66,3,3,3,4,1,11904,11038,3,1,14,3,3,1,14,1,1,6,4,0,4,600000.0,7,0.6820017760462918,0
45,2,788,0,24,4,3,2,1,36,3,1,1,2,2,2177,8318,1,0,16,3,1,0,6,3,3,6,3,0,4,600000.0,1,0.7038473973488523,0
53,1,124,2,2,3,2,3,0,38,2,3,7,2,1,7525,23537,2,0,12,3,1,1,30,2,3,15,7,6,12,2.499995833340278,1,1.2076713208152785,0
36,2,660,1,15,3,4,1,1,81,3,2,2,3,0,4834,7858,7,0,14,3,2,1,9,3,2,1,0,0,0,99999.99999999999,2,1.674982674982675,1
26,1,342,1,2,3,1,1,1,57,3,1,6,1,1,2042,15346,6,1,14,3,2,1,6,2,3,3,2,1,2,2.9999700002999967,5,0.7071861471861471,1
34,2,1333,2,10,4,1,3,0,87,3,1,8,3,1,2220,18410,1,1,19,3,4,1,1,2,3,1,1,0,0,99999.99999999999,5,0.8607987592089957,0
28,2,1144,2,10,1,3,4,1,74,3,1,8,2,1,1052,23384,1,0,22,4,2,0,1,5,3,1,0,0,0,99999.99999999999,1,0.4079100426521908,0
38,1,1186,1,3,4,4,3,1,44,3,1,6,3,1,2821,2997,3,0,16,3,1,1,8,2,3,2,2,2,2,0.9999950000249999,1,0.9769696969696969,0
50,2,1464,1,2,4,3,2,1,62,3,5,5,3,1,19237,12853,2,1,11,3,4,1,29,2,2,8,1,7,7,1.142855510206414,6,1.1651726226529375,0
37,2,124,1,3,3,4,4,0,35,3,2,0,2,2,4107,13848,3,0,15,3,1,0,8,3,2,4,3,0,1,399999.99999999994,2,0.602995154896491,0
40,2,300,2,26,3,2,3,1,74,3,2,7,1,1,8396,22217,1,0,14,3,2,1,8,3,2,7,7,7,5,0.9999985714306123,2,1.3474562670518375,0
26,1,921,1,1,1,3,1,0,66,2,1,6,3,0,2007,25265,1,0,13,3,3,2,5,5,3,5,3,1,3,4.999950000499995,1,0.695064935064935,0
46,2,430,1,1,4,3,4,1,40,3,5,5,4,0,19627,21445,9,0,17,3,4,2,23,0,3,2,2,2,2,0.9999950000249999,1,1.1887946698970322,0
54,2,1082,2,2,4,1,3,0,41,2,3,7,3,1,10686,8392,6,0,11,3,2,1,13,4,3,9,4,7,0,1.2857124489822158,1,1.714973519499278,0
56,1,1240,1,9,3,3,1,0,63,3,1,6,3,1,2942,12154,2,0,19,3,2,1,18,4,3,5,4,0,3,499999.99999999994,1,1.018874458874459,0
36,2,796,1,12,5,3,4,0,51,2,3,4,4,2,8858,15669,0,0,11,3,2,0,15,2,2,14,8,7,8,1.9999971428612247,2,1.3739723902590353,0
55,0,444,1,2,1,3,3,1,40,2,4,3,1,2,16756,17323,7,0,15,3,2,0,31,3,4,9,7,6,2,1.4999975000041668,0,0.9599816666189235,0
43,2,415,2,25,3,3,3,1,79,2,3,7,4,0,10798,5268,5,0,13,3,3,1,18,5,3,1,0,0,0,99999.99999999999,1,1.7329481624137377,0
20,1,769,2,9,3,2,4,0,54,3,1,8,4,2,2323,17205,1,1,14,3,2,0,2,3,3,2,2,0,2,199999.99999999997,5,0.9007367196587824,1
21,2,1334,1,10,3,1,3,0,36,2,1,2,1,2,1416,17258,1,0,13,3,1,0,1,6,2,1,0,1,0,0.9999900000999989,2,0.49064449064449067,1
46,2,1003,1,8,4,1,4,0,74,2,2,6,1,0,4615,21029,8,1,23,4,1,3,19,2,3,16,13,1,7,15.999840001599983,5,1.5982683982683983,0
51,2,1323,1,4,4,1,1,1,34,3,1,6,3,1,2461,10332,9,1,12,3,3,3,18,2,4,10,0,2,7,4.999975000125,4,0.8522943722943723,1
28,0,1366,1,24,2,5,2,1,72,2,3,0,1,2,8722,12355,1,0,12,3,1,0,10,2,2,10,7,1,9,9.99990000099999,2,1.2805755395683454,1
26,2,192,1,1,2,3,1,1,59,2,1,2,1,1,3955,11141,1,0,16,3,1,2,6,2,3,5,3,1,3,4.999950000499995,1,1.3704088704088704,0
30,2,1176,1,20,3,4,3,1,85,3,2,4,1,1,9957,9096,0,0,15,3,3,1,7,1,2,6,2,0,2,600000.0,2,1.5444392740809678,0
41,2,509,1,7,2,5,2,0,43,4,1,6,3,1,3376,18863,1,0,13,3,3,0,10,3,3,10,6,0,8,999999.9999999999,1,1.169177489177489,0
38,2,330,1,17,1,1,3,0,65,2,3,0,3,1,8823,24608,0,0,18,3,1,1,20,4,2,19,9,1,9,18.99981000189998,2,1.2954044927323447,0
40,2,1492,1,20,4,5,1,1,61,3,3,0,4,1,10322,26542,4,0,20,4,4,1,14,6,3,11,10,11,1,0.9999990909099173,1,1.5154896490970489,0
27,0,1277,1,8,5,1,1,1,87,1,1,2,3,1,4621,5869,1,0,19,3,4,3,3,4,3,3,2,1,2,2.9999700002999967,1,1.6011781011781012,0
55,1,1091,1,2,1,1,4,1,65,3,3,4,2,1,10976,15813,3,0,18,3,2,1,23,4,3,3,2,1,2,2.9999700002999967,1,1.702497285559175,0
28,2,857,1,10,3,4,3,0,59,3,2,6,3,2,3660,7909,3,0,13,3,4,0,10,4,4,8,7,1,7,7.9999200007999915,0,1.2675324675324675,0
44,2,1376,0,1,2,3,2,1,91,2,3,1,1,1,10482,2326,9,0,14,3,4,1,24,1,3,20,6,3,6,6.666644444518518,1,3.3889427740058196,1
33,2,654,1,5,3,1,4,1,34,2,3,0,4,0,7119,21214,4,0,15,3,3,1,9,2,3,3,2,1,2,2.9999700002999967,1,1.0452209660842755,0
35,2,1204,2,4,3,5,4,1,86,3,3,7,1,2,9582,10333,0,1,22,4,1,0,9,2,3,8,7,4,7,1.9999950000125002,5,1.5377948964853154,1
33,1,827,1,29,4,3,1,0,54,2,2,6,3,2,4508,3129,1,0,22,4,2,0,14,4,3,13,7,3,8,4.333318888937037,1,1.5612121212121213,1
28,2,895,1,15,2,1,1,1,50,3,1,2,3,0,2207,22482,1,0,16,3,4,1,4,5,2,4,2,2,2,1.9999900000499997,2,0.7647262647262647,0
34,1,618,1,3,1,1,1,1,45,3,2,0,4,2,7756,22266,0,0,17,3,3,0,7,1,2,6,2,0,4,600000.0,2,1.1387461459403905,0
37,2,309,2,10,4,1,4,0,88,2,2,7,4,0,6694,24223,2,1,14,3,3,3,8,5,3,1,0,0,0,99999.99999999999,5,1.0743058899053122,0
25,2,1219,1,4,1,5,4,1,32,3,1,2,4,1,3691,4605,1,1,15,3,2,1,7,3,4,7,7,5,6,1.3999972000056,4,1.278932778932779,1
26,2,1330,1,21,3,3,1,1,37,3,1,2,3,0,2377,19373,1,0,20,4,3,1,1,0,2,1,1,0,0,99999.99999999999,2,0.8236313236313236,1
33,2,1017,1,25,3,3,1,1,55,2,1,6,2,2,2313,2993,4,1,20,4,2,0,5,0,3,2,2,2,2,0.9999950000249999,5,0.801038961038961,1
42,2,469,1,2,2,3,4,1,35,3,4,3,1,1,17665,14399,0,0,17,3,4,1,23,3,3,22,6,13,7,1.6923063905335458,1,1.0120599272393938,0
28,1,1009,1,1,3,3,1,1,45,2,1,2,2,0,2596,7160,1,0,15,3,1,2,1,2,3,1,0,0,0,99999.99999999999,1,0.8995148995148995,1
50,1,959,2,1,4,4,4,1,81,3,2,7,3,2,4728,17251,3,1,14,3,4,0,5,4,3,0,0,0,0,0.0,5,0.7587867116032739,1
33,1,970,2,7,3,1,4,0,30,3,2,7,2,1,4302,13401,0,0,17,3,3,1,4,3,3,3,2,0,2,300000.0,1,0.6904188733750601,0
34,0,697,1,3,4,1,3,1,40,2,1,6,4,1,2979,22478,3,0,17,3,4,3,6,2,3,0,0,0,0,0.0,1,1.0316883116883118,0
48,0,1262,1,1,4,3,1,1,35,4,4,3,4,2,16885,16154,2,0,22,4,3,0,27,3,2,5,4,2,1,2.4999875000625,2,0.9673723108653929,0
45,0,1050,2,9,4,1,2,0,65,2,2,7,3,1,5593,17970,1,0,13,3,4,1,15,2,3,15,10,4,12,3.749990625023438,1,0.8976087305408441,0
52,2,994,1,7,4,1,2,1,87,3,3,0,2,2,10445,15322,7,0,19,3,4,0,18,4,3,8,6,4,0,1.9999950000125002,1,1.533548671267068,0
38,2,770,2,10,4,2,3,1,73,2,3,7,3,0,8740,5569,0,1,14,3,2,2,9,2,3,8,7,2,7,3.9999800000999994,5,1.4026640988605361,0
29,2,1107,1,28,4,1,3,0,93,3,1,6,4,0,2514,26968,4,0,22,4,1,1,11,1,3,7,5,1,7,6.999930000699993,1,0.8706493506493507,0
28,2,950,1,3,3,3,4,0,93,3,3,4,2,0,7655,8039,0,0,17,3,2,3,10,3,2,9,7,1,7,8.999910000899991,2,1.187373972390259,0
46,2,406,2,3,1,2,1,1,52,3,4,3,3,1,17465,15596,3,0,12,3,4,1,23,3,3,12,9,4,9,2.99999250001875,1,1.000601564066573,0
38,2,130,2,2,2,2,4,1,32,3,3,7,2,2,7351,20619,7,0,16,3,3,0,10,2,3,1,0,0,0,99999.99999999999,1,1.1797464291445996,0
43,1,1082,1,27,3,1,3,0,83,3,3,4,1,1,10820,11535,8,0,11,3,3,1,18,1,3,8,7,0,1,799999.9999999999,1,1.6782999844889095,0
39,1,203,1,2,3,1,1,1,84,3,4,0,4,0,12169,13547,7,0,11,3,4,3,21,4,3,18,7,11,5,1.636362148761683,1,1.786668624284246,1
40,2,1308,1,14,3,3,3,1,44,2,5,5,3,2,19626,17544,1,0,14,3,1,0,21,2,4,20,7,4,9,4.99998750003125,0,1.1887341005451242,0
21,2,984,1,1,1,5,4,0,70,2,1,6,2,2,2070,25326,1,1,11,3,3,0,2,6,4,2,2,2,2,0.9999950000249999,4,0.7168831168831169,0
39,0,439,1,9,3,1,3,1,70,3,2,2,2,2,6782,8770,9,0,15,3,3,0,9,2,2,5,4,0,3,499999.99999999994,2,2.34996534996535,0
36,0,217,1,18,4,1,1,1,78,3,2,4,4,2,7779,23238,2,0,20,4,1,0,18,0,3,11,9,0,9,1100000.0,1,1.206607724523034,0
31,1,793,2,20,3,1,3,1,67,4,1,8,4,1,2791,21981,0,0,12,3,1,1,3,4,3,2,2,2,2,0.9999950000249999,1,1.0822024040325708,0
28,2,1451,1,2,1,1,1,1,67,2,1,6,2,1,3201,19911,0,0,17,3,1,0,6,2,1,5,3,0,4,499999.99999999994,3,1.1085714285714285,0
35,1,1182,2,11,2,2,4,1,54,3,2,7,4,0,4968,18500,1,0,11,3,4,1,5,3,3,5,2,0,2,499999.99999999994,1,0.797303803562831,0
